name,grade,city,gugun,dong,address,lat,lng
서울창경초등학교,초등학교,서울특별시,도봉구,쌍문동,서울특별시 도봉구 도봉로129길 54,37.6561144,127.0347544
서울신학초등학교,초등학교,서울특별시,도봉구,방학동,서울특별시 도봉구 방학로 247-21,37.6609904,127.0255131
서울초당초등학교,초등학교,서울특별시,도봉구,방학동,서울특별시 도봉구 해등로32길 11,37.6584988,127.0221014
서울윤중초등학교,초등학교,서울특별시,영등포구,여의도동,서울특별시 영등포구 여의나루로2길 14,37.5197467,126.9228068
서울당산초등학교,초등학교,서울특별시,영등포구,양평동4가,서울특별시 영등포구 선유로55길 32,37.5397741,126.8963677
서울대길초등학교,초등학교,서울특별시,영등포구,신길동,서울특별시 영등포구 대방천로 206,37.4977844,126.9132303
서울대방초등학교,초등학교,서울특별시,영등포구,신길동,서울특별시 영등포구 여의대방로35길 14,37.5026701,126.9191481
서울우신초등학교,초등학교,서울특별시,영등포구,신길동,서울특별시 영등포구 신길로 190,37.509564,126.9118923
서울원광초등학교,초등학교,서울특별시,노원구,중계동,서울특별시 노원구 덕릉로76길 18,37.6542123,127.0747887
서울월계초등학교,초등학교,서울특별시,노원구,월계동,서울특별시 노원구 월계로45가길 10,37.6276242,127.0504153
서울선곡초등학교,초등학교,서울특별시,노원구,월계동,서울특별시 노원구 광운로2길 1,37.6184174,127.0582095
서울연지초등학교,초등학교,서울특별시,노원구,월계동,서울특별시 노원구 월계로55길 48,37.6334788,127.0599789
서울한천초등학교,초등학교,서울특별시,노원구,월계동,서울특별시 노원구 마들로 45,37.6204638,127.069013
서울수락초등학교,초등학교,서울특별시,노원구,상계동,서울특별시 노원구 동일로 1745,37.6842939,127.0548343
서울노일초등학교,초등학교,서울특별시,노원구,상계동,서울특별시 노원구 동일로 1625,37.6732392,127.0547828
서울노원초등학교,초등학교,서울특별시,노원구,상계동,서울특별시 노원구 동일로230나길 32,37.6733178,127.0582937
서울동일초등학교,초등학교,서울특별시,노원구,상계동,서울특별시 노원구 한글비석로 566,37.6651664,127.054549
서울상천초등학교,초등학교,서울특별시,노원구,상계동,서울특별시 노원구 덕릉로 443,37.6462819,127.0581071
서울당현초등학교,초등학교,서울특별시,노원구,상계동,서울특별시 노원구 동일로213길 52,37.648634,127.0583817
서울상월초등학교,초등학교,서울특별시,노원구,상계동,서울특별시 노원구 동일로221길 27,37.65865377,127.0569822
서울상곡초등학교,초등학교,서울특별시,노원구,상계동,서울특별시 노원구 노원로38길 34,37.6627218,127.062515
서울계상초등학교,초등학교,서울특별시,노원구,상계동,서울특별시 노원구 한글비석로41가길 24,37.66271,127.0682669
서울상계초등학교,초등학교,서울특별시,노원구,상계동,서울특별시 노원구 상계로9길 39,37.6593115,127.0662421
서울신상계초등학교,초등학교,서울특별시,노원구,상계동,서울특별시 노원구 상계로 267,37.6674743,127.0757904
서울공릉초등학교,초등학교,서울특별시,노원구,공릉동,서울특별시 노원구 동일로173길 12,37.6188016,127.0741878
서울용원초등학교,초등학교,서울특별시,노원구,공릉동,서울특별시 노원구 섬밭로 144,37.6296027,127.0688931
서울공연초등학교,초등학교,서울특별시,노원구,공릉동,서울특별시 노원구 동일로192가길 16,37.6272531,127.0741645
서울태릉초등학교,초등학교,서울특별시,노원구,공릉동,서울특별시 노원구 노원로1길 36,37.6228668,127.0852435
서울태랑초등학교,초등학교,서울특별시,노원구,공릉동,서울특별시 노원구 화랑로51나길 31,37.6259486,127.0905347
서울연촌초등학교,초등학교,서울특별시,노원구,하계동,서울특별시 노원구 공릉로58길 36,37.6350647,127.0728621
서울중계초등학교,초등학교,서울특별시,노원구,중계동,서울특별시 노원구 한글비석로19길 39,37.6577549,127.0730277
서울수암초등학교,초등학교,서울특별시,노원구,중계동,서울특별시 노원구 중계로12길 9,37.6478737,127.0813164
서울불암초등학교,초등학교,서울특별시,노원구,중계동,서울특별시 노원구 중계로 178,37.6510667,127.0806469
서울상원초등학교,초등학교,서울특별시,노원구,상계동,서울특별시 노원구 한글비석로54길 119,37.6671878,127.0598254
서울온곡초등학교,초등학교,서울특별시,노원구,상계동,서울특별시 노원구 한글비석로52길 59,37.6676082,127.0657902
서울덕암초등학교,초등학교,서울특별시,노원구,상계동,서울특별시 노원구 덕릉로112길 68,37.6664888,127.0814678
서울녹천초등학교,초등학교,서울특별시,노원구,월계동,서울특별시 노원구 마들로3길 34,37.6288012,127.0631131
서울광희초등학교,초등학교,서울특별시,중구,신당동,서울특별시 중구 다산로 269,37.5674432,127.0151801
서울봉래초등학교,초등학교,서울특별시,중구,만리동2가,서울특별시 중구 손기정로 73,37.5561784,126.9637888
서울덕수초등학교,초등학교,서울특별시,중구,정동,서울특별시 중구 덕수궁길 140,37.5685606,126.9744424
서울남산초등학교,초등학교,서울특별시,중구,남산동2가,서울특별시 중구 퇴계로22길 17,37.5600487,126.9867556
상명대학교사범대학부속초등학교,초등학교,서울특별시,종로구,홍지동,서울특별시 종로구 홍지문2길 1,37.6005802,126.956708
운현초등학교,초등학교,서울특별시,종로구,운니동,서울특별시 종로구 삼일대로 460,37.5758393,126.987819
서울효제초등학교,초등학교,서울특별시,종로구,효제동,서울특별시 종로구 대학로 12,37.5728828,127.0032572
서울창신초등학교,초등학교,서울특별시,종로구,창신동,서울특별시 종로구 지봉로 73,37.5760326,127.0143822
서울세검정초등학교,초등학교,서울특별시,종로구,신영동,서울특별시 종로구 세검정로9길 1,37.6033878,126.9608999
서울독립문초등학교,초등학교,서울특별시,종로구,무악동,서울특별시 종로구 통일로12길 23,37.5741366,126.9602466
서울명신초등학교,초등학교,서울특별시,종로구,창신동,서울특별시 종로구 낙산길 250,37.5812388,127.013846
서울혜화초등학교,초등학교,서울특별시,종로구,혜화동,서울특별시 종로구 혜화로 32,37.5888137,127.0000249
서울교동초등학교,초등학교,서울특별시,종로구,경운동,서울특별시 종로구 삼일대로 446,37.57500477,126.9881499
서울재동초등학교,초등학교,서울특별시,종로구,가회동,서울특별시 종로구 북촌로4길 7,37.5799248,126.9855602
서울매동초등학교,초등학교,서울특별시,종로구,필운동,서울특별시 종로구 사직로9길 19,37.5772345,126.9668504
서울청운초등학교,초등학교,서울특별시,종로구,청운동,서울특별시 종로구 자하문로 105,37.5859741,126.9691707
서울대학교사범대학부설초등학교,초등학교,서울특별시,종로구,동숭동,서울특별시 종로구 대학로 64,37.5770935,127.0038022
상명초등학교,초등학교,서울특별시,노원구,중계동,서울특별시 노원구 덕릉로 541,37.6484702,127.0675498
화랑초등학교,초등학교,서울특별시,노원구,공릉동,서울특별시 노원구 화랑로 621,37.6292222,127.0905514
태강삼육초등학교,초등학교,서울특별시,노원구,공릉동,서울특별시 노원구 화랑로 815,37.6431424,127.1062512
청원초등학교,초등학교,서울특별시,노원구,상계동,서울특별시 노원구 한글비석로 506,37.6660284,127.0620129
서울상수초등학교,초등학교,서울특별시,노원구,상계동,서울특별시 노원구 동일로216길 66,37.6515858,127.0647353
서울상경초등학교,초등학교,서울특별시,노원구,상계동,서울특별시 노원구 수락산로 237,37.6702084,127.0513209
서울중평초등학교,초등학교,서울특별시,노원구,하계동,서울특별시 노원구 섬밭로 241,37.6372796,127.0640898
서울중현초등학교,초등학교,서울특별시,노원구,하계동,서울특별시 노원구 섬밭로 181,37.6324175,127.0662355
서울용동초등학교,초등학교,서울특별시,노원구,중계동,서울특별시 노원구 한글비석로1길 81-11,37.6416784,127.069476
서울청계초등학교,초등학교,서울특별시,노원구,중계동,서울특별시 노원구 공릉로 431,37.6448867,127.066442
서울중원초등학교,초등학교,서울특별시,노원구,중계동,서울특별시 노원구 섬밭로 316,37.6436702,127.0628262
서울을지초등학교,초등학교,서울특별시,노원구,중계동,서울특별시 노원구 중계로 239,37.6503519,127.0731299
서울문정초등학교,초등학교,서울특별시,송파구,문정동,서울특별시 송파구 문정로5길 20,37.4884717,127.1289195
서울문덕초등학교,초등학교,서울특별시,송파구,문정동,서울특별시 송파구 송이로34길 60,37.4852891,127.1275957
서울중대초등학교,초등학교,서울특별시,송파구,송파동,서울특별시 송파구 송파대로36길 8,37.4994062,127.1135642
서울평화초등학교,초등학교,서울특별시,송파구,가락동,서울특별시 송파구 송파대로26길 22,37.4914378,127.1228091
서울가락초등학교,초등학교,서울특별시,송파구,가락동,서울특별시 송파구 송파대로37길 45,37.5001667,127.1076425
서울방이초등학교,초등학교,서울특별시,송파구,방이동,서울특별시 송파구 위례성대로10길 4,37.5130915,127.1205626
신광초등학교,초등학교,서울특별시,용산구,청파동3가,서울특별시 용산구 청파로 263,37.5431703,126.9699957
서울신용산초등학교,초등학교,서울특별시,용산구,이촌동,서울특별시 용산구 이촌로 255,37.520194,126.9756071
서울남정초등학교,초등학교,서울특별시,용산구,원효로2가,서울특별시 용산구 원효로64길 17-10,37.5360588,126.9649864
서울삼광초등학교,초등학교,서울특별시,용산구,후암동,서울특별시 용산구 두텁바위로1나길 19,37.5473202,126.9768231
서울금양초등학교,초등학교,서울특별시,용산구,효창동,서울특별시 용산구 효창원로 137,37.5406238,126.9613359
서울한남초등학교,초등학교,서울특별시,용산구,한남동,서울특별시 용산구 한남대로 112,37.5392493,127.0051252
서울한강초등학교,초등학교,서울특별시,용산구,한강로3가,서울특별시 용산구 한강대로14길 9,37.5252266,126.9651087
서울보광초등학교,초등학교,서울특별시,용산구,이태원동,서울특별시 용산구 우사단로 20,37.5324666,126.9963946
서울용암초등학교,초등학교,서울특별시,용산구,용산동2가,서울특별시 용산구 녹사평대로60길 39,37.5448696,126.9891625
서울서빙고초등학교,초등학교,서울특별시,용산구,서빙고동,서울특별시 용산구 서빙고로51길 14,37.5214444,126.9921325
서울이태원초등학교,초등학교,서울특별시,용산구,이태원동,서울특별시 용산구 녹사평대로40길 19,37.5360669,126.987859
서울후암초등학교,초등학교,서울특별시,용산구,후암동,서울특별시 용산구 두텁바위로 140,37.5509911,126.9823336
서울청파초등학교,초등학교,서울특별시,용산구,청파동2가,서울특별시 용산구 효창원로 228,37.5475147,126.9640802
서울원효초등학교,초등학교,서울특별시,용산구,산천동,서울특별시 용산구 효창원로13길 38,37.5362134,126.9516606
서울용산초등학교,초등학교,서울특별시,용산구,한강로2가,서울특별시 용산구 한강대로57길 33,37.53561416,126.9725514
동산초등학교,초등학교,서울특별시,중구,신당동,서울특별시 중구 매봉18길 109,37.5562058,127.0167272
숭의초등학교,초등학교,서울특별시,중구,예장동,서울특별시 중구 소파로2길 10,37.5567763,126.9875325
리라초등학교,초등학교,서울특별시,중구,예장동,서울특별시 중구 소파로2길 7,37.5579702,126.9885837
서울충무초등학교,초등학교,서울특별시,중구,장충동2가,서울특별시 중구 퇴계로50길 13,37.5619668,127.001346
서울청구초등학교,초등학교,서울특별시,중구,신당동,서울특별시 중구 다산로 170,37.5582656,127.0141941
서울흥인초등학교,초등학교,서울특별시,중구,신당동,서울특별시 중구 청구로6길 11,37.5608307,127.0145429
서울신당초등학교,초등학교,서울특별시,중구,신당동,서울특별시 중구 난계로 141,37.563715,127.0237242
서울장충초등학교,초등학교,서울특별시,중구,신당동,서울특별시 중구 청구로17길 40,37.5594818,127.0114141
서울풍성초등학교,초등학교,서울특별시,송파구,풍납동,서울특별시 송파구 강동대로2길 13,37.5261388,127.1137028
서울토성초등학교,초등학교,서울특별시,송파구,풍납동,서울특별시 송파구 풍성로20길 44,37.5316475,127.1155695
서울풍납초등학교,초등학교,서울특별시,송파구,풍납동,서울특별시 송파구 풍성로 43,37.5348603,127.1174625
서울잠전초등학교,초등학교,서울특별시,송파구,잠실동,서울특별시 송파구 올림픽로12길 51,37.5071595,127.0842067
서울개롱초등학교,초등학교,서울특별시,송파구,오금동,서울특별시 송파구 문정로 211,37.4973677,127.1398426
서울거여초등학교,초등학교,서울특별시,송파구,오금동,서울특별시 송파구 마천로25길 18,37.5047528,127.1410936
서울오금초등학교,초등학교,서울특별시,송파구,오금동,서울특별시 송파구 위례성대로22길 11,37.5091557,127.1317971
서울송파초등학교,초등학교,서울특별시,송파구,송파동,서울특별시 송파구 백제고분로 400,37.5070869,127.1108763
서울석촌초등학교,초등학교,서울특별시,송파구,석촌동,서울특별시 송파구 가락로11길 26,37.5027584,127.1048724
서울삼전초등학교,초등학교,서울특별시,송파구,삼전동,서울특별시 송파구 백제고분로28길 19,37.5015071,127.0927452
서울방산초등학교,초등학교,서울특별시,송파구,방이동,서울특별시 송파구 오금로27길 42,37.5096455,127.1211143
서울세륜초등학교,초등학교,서울특별시,송파구,방이동,서울특별시 송파구 양재대로 1264,37.5183539,127.1341356
서울오륜초등학교,초등학교,서울특별시,송파구,방이동,서울특별시 송파구 양재대로 1196,37.5122054,127.1347813
서울마천초등학교,초등학교,서울특별시,송파구,마천동,서울특별시 송파구 마천로61다길 24,37.4954974,127.1524746
서울남천초등학교,초등학교,서울특별시,송파구,마천동,서울특별시 송파구 성내천로 207,37.5011739,127.1505715
서울거원초등학교,초등학교,서울특별시,송파구,거여동,서울특별시 송파구 양산로2길 26,37.4878297,127.1447579
서울영풍초등학교,초등학교,서울특별시,송파구,거여동,서울특별시 송파구 오금로57길 15,37.4962643,127.1429536
서울가동초등학교,초등학교,서울특별시,송파구,가락동,서울특별시 송파구 중대로20길 47,37.4973198,127.130219
서울가주초등학교,초등학교,서울특별시,송파구,가락동,서울특별시 송파구 오금로40길 37,37.4965216,127.1293812
서울신가초등학교,초등학교,서울특별시,송파구,가락동,서울특별시 송파구 송이로 75,37.5003769,127.1198579
서울잠현초등학교,초등학교,서울특별시,송파구,신천동,서울특별시 송파구 올림픽로37길 109,37.52258569,127.1047786
서울잠실초등학교,초등학교,서울특별시,송파구,신천동,서울특별시 송파구 올림픽로35길 20,37.5201075,127.1113101
서울잠동초등학교,초등학교,서울특별시,송파구,신천동,서울특별시 송파구 올림픽로35길 122,37.5179644,127.1001543
서울송전초등학교,초등학교,서울특별시,송파구,잠실동,서울특별시 송파구 석촌호수로 159,37.5084993,127.0949748
서울잠신초등학교,초등학교,서울특별시,송파구,잠실동,서울특별시 송파구 잠실로 32,37.5141141,127.0879195
서울잠일초등학교,초등학교,서울특별시,송파구,잠실동,서울특별시 송파구 올림픽로 95,37.51473995,127.0816351
서울문현초등학교,초등학교,서울특별시,송파구,장지동,서울특별시 송파구 충민로 137,37.4827534,127.1302223
서울가원초등학교,초등학교,서울특별시,송파구,문정동,서울특별시 송파구 중대로4길 8,37.4893692,127.1110221
서울신은초등학교,초등학교,서울특별시,양천구,신정동,서울특별시 양천구 신정이펜2로 30,37.5139921,126.8320115
서울신암초등학교,초등학교,서울특별시,강동구,암사동,서울특별시 강동구 올림픽로93길 33-16,37.5497646,127.1243019
서울선사초등학교,초등학교,서울특별시,강동구,암사동,서울특별시 강동구 올림픽로 837,37.5558399,127.1284369
서울강동초등학교,초등학교,서울특별시,강동구,천호동,서울특별시 강동구 상암로14길 77,37.5461063,127.1304605
서울천호초등학교,초등학교,서울특별시,강동구,천호동,서울특별시 강동구 구천면로 310-11,37.5473577,127.1364524
서울천일초등학교,초등학교,서울특별시,강동구,천호동,서울특별시 강동구 구천면로 266,37.5441771,127.1333855
서울명일초등학교,초등학교,서울특별시,강동구,암사동,서울특별시 강동구 고덕로38길 8,37.55454236,127.1425695
서울성내초등학교,초등학교,서울특별시,강동구,성내동,서울특별시 강동구 성내로3길 19,37.5314221,127.1224654
서울성일초등학교,초등학교,서울특별시,강동구,성내동,서울특별시 강동구 성내로15길 33,37.5291153,127.1283576
서울강명초등학교,초등학교,서울특별시,강동구,상일동,서울특별시 강동구 상일로 74-1,37.5548237,127.1733624
서울상일초등학교,초등학교,서울특별시,강동구,상일동,서울특별시 강동구 천호대로 1477,37.5471408,127.1723329
서울고일초등학교,초등학교,서울특별시,강동구,상일동,서울특별시 강동구 구천면로93길 20,37.5520581,127.1690875
서울대명초등학교,초등학교,서울특별시,강동구,명일동,서울특별시 강동구 상암로 271,37.5476037,127.1528696
서울명원초등학교,초등학교,서울특별시,강동구,명일동,서울특별시 강동구 명일로 364,37.5512241,127.1507304
서울한산초등학교,초등학교,서울특별시,강동구,둔촌동,서울특별시 강동구 풍성로 261,37.5283976,127.1413645
서울천동초등학교,초등학교,서울특별시,강동구,길동,서울특별시 강동구 성안로 200,37.5405852,127.1375686
서울길동초등학교,초등학교,서울특별시,강동구,길동,서울특별시 강동구 양재대로116길 69,37.5385062,127.1449741
서울신명초등학교,초등학교,서울특별시,강동구,길동,서울특별시 강동구 명일로24길 33,37.54094252,127.149989
서울명덕초등학교,초등학교,서울특별시,강동구,고덕동,서울특별시 강동구 양재대로156길 11,37.5568963,127.1460078
서울강덕초등학교,초등학교,서울특별시,강동구,고덕동,서울특별시 강동구 동남로82길 94-54,37.5589366,127.1607703
서울고덕초등학교,초등학교,서울특별시,강동구,고덕동,서울특별시 강동구 아리수로82길 42,37.5610786,127.1663766
서울강일초등학교,초등학교,서울특별시,강동구,강일동,서울특별시 강동구 아리수로98길 24,37.5649609,127.1771117
서울묘곡초등학교,초등학교,서울특별시,강동구,고덕동,서울특별시 강동구 동남로79길 46,37.5584546,127.1531803
서울고명초등학교,초등학교,서울특별시,강동구,명일동,서울특별시 강동구 고덕로46길 53,37.5530361,127.14682
서울선린초등학교,초등학교,서울특별시,강동구,둔촌동,서울특별시 강동구 진황도로61길 29,37.529447,127.1460489
서울신천초등학교,초등학교,서울특별시,송파구,잠실동,서울특별시 송파구 올림픽로 215,37.5137862,127.0953838
서울버들초등학교,초등학교,서울특별시,송파구,잠실동,서울특별시 송파구 석촌호수로 81,37.5103926,127.0890677
서울아주초등학교,초등학교,서울특별시,송파구,잠실동,서울특별시 송파구 올림픽로4길 59,37.50582752,127.075764
서울영도초등학교,초등학교,서울특별시,양천구,목동,서울특별시 양천구 목동중앙로 70,37.5357019,126.8716258
서울월촌초등학교,초등학교,서울특별시,양천구,목동,서울특별시 양천구 목동중앙로 132,37.5402367,126.8764371
서울양동초등학교,초등학교,서울특별시,양천구,신정동,서울특별시 양천구 오목로23길 24,37.526006,126.8511587
서울장수초등학교,초등학교,서울특별시,양천구,신정동,서울특별시 양천구 신정로13가길 30,37.512868,126.8450848
서울지향초등학교,초등학교,서울특별시,양천구,신정동,서울특별시 양천구 신정로11길 74,37.5127825,126.8371342
서울신목초등학교,초등학교,서울특별시,양천구,신정동,서울특별시 양천구 신목로5길 11-6,37.5169159,126.8726846
서울목동초등학교,초등학교,서울특별시,양천구,신정동,서울특별시 양천구 목동동로12길 12,37.5224822,126.8721597
서울강월초등학교,초등학교,서울특별시,양천구,신월동,서울특별시 양천구 신월로 97,37.5159595,126.8341623
서울신남초등학교,초등학교,서울특별시,양천구,신월동,서울특별시 양천구 절골8길 33,37.5162714,126.844269
서울양강초등학교,초등학교,서울특별시,양천구,신월동,서울특별시 양천구 오목로 101,37.5240784,126.8479995
서울신강초등학교,초등학교,서울특별시,양천구,신월동,서울특별시 양천구 중앙로55길 72,37.5259562,126.8416536
서울강서초등학교,초등학교,서울특별시,양천구,신월동,서울특별시 양천구 오목로 31,37.5223088,126.8409133
서울신원초등학교,초등학교,서울특별시,양천구,신월동,서울특별시 양천구 남부순환로58길 32,37.5295028,126.8299687
서울양원초등학교,초등학교,서울특별시,양천구,신월동,서울특별시 양천구 화곡로 16,37.5384029,126.8233181
서울정목초등학교,초등학교,서울특별시,양천구,목동,서울특별시 양천구 목동중앙로3길 30-10,37.5370581,126.8703211
서울양화초등학교,초등학교,서울특별시,양천구,목동,서울특별시 양천구 목동중앙북로16길 57,37.5437143,126.8744087
서울강신초등학교,초등학교,서울특별시,양천구,신월동,서울특별시 양천구 월정로 280,37.5428793,126.8295869
서울갈산초등학교,초등학교,서울특별시,양천구,신정동,서울특별시 양천구 목동로 31,37.5118348,126.8699978
서울양목초등학교,초등학교,서울특별시,양천구,신정동,서울특별시 양천구 목동로11길 30,37.5236502,126.8616964
서울남명초등학교,초등학교,서울특별시,양천구,신정동,서울특별시 양천구 중앙로23길 3,37.5153939,126.8538873
서울신기초등학교,초등학교,서울특별시,양천구,신정동,서울특별시 양천구 신정로 292,37.5110164,126.8540515
서울양명초등학교,초등학교,서울특별시,양천구,신정동,서울특별시 양천구 중앙로 204,37.51637504,126.8566344
서울신서초등학교,초등학교,서울특별시,양천구,신정동,서울특별시 양천구 목동서로10길 35,37.5205957,126.8625771
서울은정초등학교,초등학교,서울특별시,양천구,신정동,서울특별시 양천구 목동남로 85,37.5108159,126.8669853
서울계남초등학교,초등학교,서울특별시,양천구,신정동,서울특별시 양천구 목동동로2길 54,37.5100874,126.8599994
서울목운초등학교,초등학교,서울특별시,양천구,목동,서울특별시 양천구 목동동로 235,37.5269904,126.8730106
서울서정초등학교,초등학교,서울특별시,양천구,목동,서울특별시 양천구 목동로8길 19,37.523899,126.8671743
서울경인초등학교,초등학교,서울특별시,양천구,목동,서울특별시 양천구 안양천로 1009,37.5328933,126.8863349
서울목원초등학교,초등학교,서울특별시,양천구,목동,서울특별시 양천구 목동중앙로 204,37.5427277,126.8824793
서울신월초등학교,초등학교,서울특별시,강서구,화곡동,서울특별시 강서구 강서로31길 48,37.5401017,126.839099
서울월정초등학교,초등학교,서울특별시,강서구,화곡동,서울특별시 강서구 월정로 176,37.5347268,126.8360595
서울화곡초등학교,초등학교,서울특별시,강서구,화곡동,서울특별시 강서구 초록마을로 28,37.5432456,126.8459511
서울염동초등학교,초등학교,서울특별시,강서구,염창동,서울특별시 강서구 양천로73길 17,37.5521222,126.872373
서울방화초등학교,초등학교,서울특별시,강서구,방화동,서울특별시 강서구 양천로6길 92,37.56870364,126.8074988
서울개화초등학교,초등학교,서울특별시,강서구,방화동,서울특별시 강서구 양천로 11,37.5736852,126.8046641
서울송화초등학교,초등학교,서울특별시,강서구,마곡동,서울특별시 강서구 방화대로34길 2,37.5682741,126.8174653
서울백석초등학교,초등학교,서울특별시,강서구,등촌동,서울특별시 강서구 공항대로 491,37.5534229,126.8621938
서울등촌초등학교,초등학교,서울특별시,강서구,등촌동,서울특별시 강서구 등촌로39길 71,37.5474955,126.8577618
서울내발산초등학교,초등학교,서울특별시,강서구,내발산동,서울특별시 강서구 강서로46길 23,37.551248,126.8377005
서울송정초등학교,초등학교,서울특별시,강서구,공항동,서울특별시 강서구 공항대로3길 18,37.5627589,126.8110229
서울가양초등학교,초등학교,서울특별시,강서구,가양동,서울특별시 강서구 허준로 186,37.5617004,126.8586437
서울탑산초등학교,초등학교,서울특별시,강서구,가양동,서울특별시 강서구 허준로 109,37.5666739,126.8521896
서울양천초등학교,초등학교,서울특별시,강서구,가양동,서울특별시 강서구 양천로 329,37.5701684,126.8395913
서울발산초등학교,초등학교,서울특별시,강서구,내발산동,서울특별시 강서구 강서로45길 113,37.5503201,126.8310383
서울가곡초등학교,초등학교,서울특별시,강서구,마곡동,서울특별시 강서구 공항대로36길 74,37.5557076,126.8361018
서울정곡초등학교,초등학교,서울특별시,강서구,방화동,서울특별시 강서구 방화대로50길 22,37.5769549,126.8189082
서울삼정초등학교,초등학교,서울특별시,강서구,방화동,서울특별시 강서구 금낭화로 222,37.5803891,126.8108471
서울치현초등학교,초등학교,서울특별시,강서구,방화동,서울특별시 강서구 방화대로47길 43,37.5755781,126.8146538
서울염강초등학교,초등학교,서울특별시,강서구,가양동,서울특별시 강서구 허준로 221-22,37.5611473,126.8644193
서울염창초등학교,초등학교,서울특별시,강서구,염창동,서울특별시 강서구 양천로 646-28,37.5529516,126.8677461
서울염경초등학교,초등학교,서울특별시,강서구,염창동,서울특별시 강서구 양천로69길 49,37.5548065,126.8712574
서울등양초등학교,초등학교,서울특별시,강서구,등촌동,서울특별시 강서구 강서로56나길 140,37.5648029,126.844666
서울등마초등학교,초등학교,서울특별시,강서구,등촌동,서울특별시 강서구 등촌로35길 12,37.5420258,126.8616338
서울신곡초등학교,초등학교,서울특별시,강서구,화곡동,서울특별시 강서구 등촌로13자길 42-14,37.5390734,126.8556963
서울신정초등학교,초등학교,서울특별시,강서구,화곡동,서울특별시 강서구 곰달래로31가길 27,37.5327438,126.8524559
서울우장초등학교,초등학교,서울특별시,강서구,화곡동,서울특별시 강서구 화곡로 263,37.5492011,126.8460773
서울화일초등학교,초등학교,서울특별시,강서구,화곡동,서울특별시 강서구 까치산로10길 70,37.5403602,126.8474076
계성초등학교,초등학교,서울특별시,서초구,반포동,서울특별시 서초구 신반포로19길 23,37.5044669,126.9964732
서울신동초등학교,초등학교,서울특별시,서초구,잠원동,서울특별시 서초구 나루터로 15,37.5170464,127.0116439
서울우암초등학교,초등학교,서울특별시,서초구,우면동,서울특별시 서초구 바우뫼로7길 38,37.4721905,127.0239065
서울양재초등학교,초등학교,서울특별시,서초구,양재동,서울특별시 서초구 바우뫼로18길 14,37.473765,127.0316178
서울원명초등학교,초등학교,서울특별시,서초구,서초동,서울특별시 서초구 고무래로 90-6,37.500647,127.0165694
서울서일초등학교,초등학교,서울특별시,서초구,서초동,서울특별시 서초구 남부순환로339길 38,37.4851056,127.0222041
서울서이초등학교,초등학교,서울특별시,서초구,서초동,서울특별시 서초구 서운로 35,37.4913032,127.0259479
서울서초초등학교,초등학교,서울특별시,서초구,서초동,서울특별시 서초구 서운로 178,37.499331,127.0242296
서울방현초등학교,초등학교,서울특별시,서초구,방배동,서울특별시 서초구 효령로4길 58,37.4763718,126.99015
서울방배초등학교,초등학교,서울특별시,서초구,방배동,서울특별시 서초구 방배중앙로13길 26,37.4871653,126.9874257
서울서래초등학교,초등학교,서울특별시,서초구,방배동,서울특별시 서초구 방배로 260,37.4963529,126.9898009
서울이수초등학교,초등학교,서울특별시,서초구,방배동,서울특별시 서초구 방배천로4길 23,37.4783196,126.984565
서울방일초등학교,초등학교,서울특별시,서초구,방배동,서울특별시 서초구 방배로18길 52,37.4853656,126.9982024
서울반포초등학교,초등학교,서울특별시,서초구,반포동,서울특별시 서초구 신반포로 55-4,37.5027416,126.9910009
서울매헌초등학교,초등학교,서울특별시,서초구,양재동,서울특별시 서초구 언남길 8,37.471067,127.0420698
서울반원초등학교,초등학교,서울특별시,서초구,잠원동,서울특별시 서초구 잠원로3길 28,37.5102082,127.0039023
서울잠원초등학교,초등학교,서울특별시,서초구,반포동,서울특별시 서초구 신반포로16길 15-25,37.50185855,126.9980966
서울원촌초등학교,초등학교,서울특별시,서초구,반포동,서울특별시 서초구 사평대로45길 26,37.5061857,127.0124612
서울서원초등학교,초등학교,서울특별시,서초구,반포동,서울특별시 서초구 고무래로 63,37.5027958,127.0151377
서울신중초등학교,초등학교,서울특별시,서초구,서초동,서울특별시 서초구 남부순환로317길 15,37.4801745,127.0098006
서울교육대학교부설초등학교,초등학교,서울특별시,서초구,서초동,서울특별시 서초구 서초중앙로 96,37.4899286,127.0158653
서울우면초등학교,초등학교,서울특별시,서초구,우면동,서울특별시 서초구 태봉로 59,37.46470939,127.0237894
유석초등학교,초등학교,서울특별시,강서구,등촌동,서울특별시 강서구 화곡로69길 9,37.5608059,126.8537249
서울수명초등학교,초등학교,서울특별시,강서구,내발산동,서울특별시 강서구 수명로1길 84,37.55277438,126.8238445
서울등원초등학교,초등학교,서울특별시,강서구,등촌동,서울특별시 강서구 화곡로65길 90,37.5603228,126.8500834
서울등현초등학교,초등학교,서울특별시,강서구,등촌동,서울특별시 강서구 화곡로65길 124,37.5613697,126.8480367
서울등명초등학교,초등학교,서울특별시,강서구,등촌동,서울특별시 강서구 강서로56나길 34,37.5606241,126.8425361
서울등서초등학교,초등학교,서울특별시,강서구,화곡동,서울특별시 강서구 화곡로58길 86,37.5518272,126.8549719
서울포이초등학교,초등학교,서울특별시,강남구,개포동,서울특별시 강남구 개포로22길 87,37.4756209,127.0520896
서울청담초등학교,초등학교,서울특별시,강남구,청담동,서울특별시 강남구 압구정로71길 9,37.5279762,127.0452701
